==14501== Memcheck, a memory error detector
==14501== Copyright (C) 2002-2009, and GNU GPL'd, by Julian Seward et al.
==14501== Using Valgrind-3.6.0.SVN-Debian and LibVEX; rerun with -h for copyright info
==14501== Command: RunCollatz.c++.app
4607 16304 276
5543 14680 276
348 18149 279
18306 12902 279
6904 14345 276
11314 18211 279
5374 5503 192
1573 11047 268
19109 13130 279
11404 17638 276
20594 15822 279
7387 7730 239
944 513 179
110 10464 262
6290 15210 276
17613 10897 276
10039 1681 262
4102 10387 262
19830 932 279
1813 5259 238
15277 13127 276
1995 20650 279
18629 3567 279
10221 16263 276
16697 150 276
12426 15816 276
15972 19813 279
2071 16915 276
20325 2180 279
5904 5140 236
17390 2042 276
16036 5954 276
3722 20138 279
16340 2077 276
21070 18153 274
7335 14871 276
9804 9329 198
14046 6958 276
12896 2792 268
1746 8118 262
2942 14171 276
2458 18913 279
12509 4529 268
14353 11358 276
6708 20256 279
16498 2622 276
822 11059 268
8575 4544 262
9721 3440 262
6620 9315 260
117 13955 276
2711 9921 262
1808 16756 276
16878 14704 271
19547 18623 261
1346 1014 182
11319 3804 268
19926 2353 279
8333 12804 268
13710 15040 271
11584 8732 268
17662 12406 279
19791 4762 279
16949 8036 276
8201 2094 262
17351 8318 276
16048 20062 279
18238 17856 248
15343 13641 271
11084 13415 276
10789 12430 268
14428 633 276
16234 12879 276
2986 3092 155
4207 16695 276
18131 15791 279
3952 14318 276
6722 2268 262
19079 2196 279
10304 5806 262
4290 6180 262
14123 20337 279
4766 10886 262
16718 20108 279
3052 6327 262
12048 13841 276
18757 5001 279
14474 13516 258
17879 17459 279
16607 612 276
12679 13263 276
16402 16631 266
6106 1649 238
18899 3710 279
3844 7727 262
9515 8133 260
13906 2163 276
6995 18672 279
13049 2238 268
17305 16101 266
8564 7877 252
8467 5846 262
12878 1466 268
19361 9282 279
18925 14493 279
9893 10129 242
6280 4820 262
5285 12385 268
6468 2708 262
16095 10312 276
10434 4134 262
18445 2865 279
6296 3964 262
61 19344 279
6201 17365 276
13970 14765 271
3767 961 238
20610 16645 279
2426 18496 279
4451 21351 279
11513 14344 276
10004 17793 279
19163 15289 279
8704 4156 262
17996 3323 279
14467 6955 276
7456 11436 268
9820 13752 276
15400 9880 276
11621 126 268
5770 4116 236
14891 9537 276
5076 14025 276
4707 7502 262
11046 9158 268
7378 1084 262
2026 17381 276
18877 21189 274
11194 6105 268
3869 7715 262
9428 18335 279
14670 16884 271
8296 3014 262
9161 2221 262
12894 20782 279
2346 18664 279
3422 17236 276
6726 8498 257
9786 11432 268
15999 20832 279
20590 1902 279
441 1140 179
19282 19318 212
853 9002 262
3948 4722 215
16716 13375 271
1582 9911 262
8783 9878 260
12925 17943 279
12098 4343 268
17250 14444 271
1532 20671 279
10205 8258 260
7694 19990 279
19690 2218 279
19347 18804 261
4119 19788 279
19944 1926 279
17630 20797 279
10927 102 262
4043 6168 236
13476 5624 276
16078 784 276
15502 7528 276
18727 6124 279
11870 14501 276
20567 13402 279
13697 9296 276
185 21390 279
7811 19874 279
2133 5683 238
17202 6251 276
3995 15671 276
8176 150 262
14992 19103 279
251 19035 279
3795 13727 276
3184 19873 279
14511 18685 279
5925 11763 268
3333 17795 279
4789 2425 238
9722 18486 279
11721 9906 268
18401 19532 261
8304 20533 279
3740 4031 189
5308 7735 262
19701 13484 279
7884 13218 268
11111 8135 268
10777 14906 276
387 13961 276
13304 14897 271
11170 19228 279
5185 14503 276
15548 9973 276
16928 3794 276
6984 7173 195
13699 3909 276
5230 528 238
2966 8970 262
4559 8274 262
16704 2785 276
283 3113 217
16003 11394 276
11248 5305 268
4825 11634 268
19265 18128 261
5056 8959 262
15880 10241 276
1987 9953 262
20214 18914 274
13747 5722 276
4612 5971 236
9630 9842 198
6498 12596 268
18811 11057 279
20870 14040 279
13841 21153 279
17153 8369 276
11071 6925 268
13673 15896 271
18559 11462 279
12548 2140 268
20421 6953 279
12380 932 268
16905 11119 276
19845 9177 279
16840 2982 276
15147 4995 276
12823 170 268
17591 10159 276
11226 16985 276
2724 3592 217
16663 19876 279
11960 6259 268
5325 4157 215
679 2409 183
15619 13227 276
4549 14564 276
20179 16928 279
15495 15609 222
6572 13866 276
3311 1936 217
16847 18457 279
6930 8195 257
18626 3046 279
18354 8377 279
20030 21077 256
11968 15218 276
19477 2453 279
2 3328 217
6610 680 262
5736 753 238
13906 10284 276
15316 12610 276
5737 9336 262
6745 12308 268
1727 10055 262
14244 18574 279
7036 21174 279
5294 4187 215
2744 2172 209
12563 1299 268
1774 3056 217
16516 21251 279
5509 16517 276
3103 12118 268
17197 8838 276
12870 9628 268
19122 6711 279
763 3384 217
16047 7507 276
15692 17773 279
17561 8460 276
14872 3122 276
8158 20165 279
7309 10901 260
861 19872 279
12200 2635 268
1452 7241 262
2410 6960 262
2283 5513 238
19078 19479 212
14351 10472 276
7632 11997 268
17183 8395 276
15381 11755 276
15902 9597 276
8053 11988 268
18057 1449 279
15110 4740 276
138 943 179
15641 999 276
20814 6365 279
3634 791 217
13605 6043 276
7751 15887 276
11555 5353 268
13891 4430 276
15825 48 276
16427 11533 276
8442 10333 260
1813 2868 209
19929 9865 279
14856 16510 271
11314 8490 268
21249 11452 279
9432 15415 276
12451 8771 268
304 16084 276
9562 13909 276
652 17312 276
8321 12206 268
1190 737 182
16636 17015 266
785 11588 268
7073 9226 252
445 8885 262
12094 20374 279
18750 5475 279
15409 8589 276
13964 15183 271
20040 1921 279
9122 11016 268
10692 9426 255
5624 20253 279
1860 6276 262
16090 10181 276
18481 17280 279
10918 13642 276
12820 11702 263
3755 19893 279
20928 4200 279
7302 11547 268
3098 4577 238
17021 18507 279
13166 9509 268
12214 11731 250
11430 21336 279
1271 646 182
9287 6895 260
20899 11147 279
13170 15513 276
21327 10176 279
11318 10770 268
2343 2663 209
996 6098 238
1080 449 179
10297 8382 260
11995 13394 276
12959 7540 268
10426 4649 262
17049 1165 276
16379 7003 276
1026 17649 279
7649 10313 260
3069 7072 262
21459 16239 279
1110 21311 279
4939 12428 268
10605 7282 260
15090 11601 276
13379 16170 271
12049 2200 268
3076 2569 217
15594 16034 253
10108 4545 262
20683 5682 279
5709 15586 276
12685 6734 268
11760 20333 279
17046 14829 271
5930 17030 276
9592 7040 260
16866 14531 271
19468 5996 279
338 13083 268
17596 13716 271
7777 8170 252
15916 10853 276
10738 10035 255
5412 20846 279
14579 4619 276
5052 20288 279
20205 17736 274
5547 10490 262
16594 1117 276
3843 1049 238
18147 13435 279
8089 13537 276
6491 6081 262
19532 6828 279
19163 15654 279
20544 5464 279
2348 14984 276
16316 13086 276
3544 253 217
12457 18123 279
4871 17509 276
16935 3601 276
13770 1007 276
14090 8889 276
2123 17933 279
9937 20270 279
9893 18025 279
12332 16383 276
2631 10389 262
1736 318 182
4567 804 238
5782 6915 262
15788 623 276
20001 19331 274
876 10982 268
15979 5746 276
7016 11439 268
9347 20785 279
12445 1961 268
8199 14568 276
19894 18136 274
13362 8311 276
14686 4219 276
3219 17316 276
14607 4954 276
17634 19174 279
5758 1941 238
4613 70 238
2564 3139 217
19401 3439 279
14121 13904 196
9185 21136 279
3868 18532 279
20446 16313 279
20492 7169 279
9405 18911 279
3830 1292 238
5747 18515 279
5511 8966 262
14356 20117 279
13920 10515 276
17815 19677 274
12455 953 268
19746 15019 279
4091 17672 279
18458 18212 230
10101 6168 262
17872 13968 279
3224 16843 276
8805 2241 262
2537 18210 279
21152 6367 279
19502 5424 279
3406 3537 181
14389 17761 279
2179 6834 262
6801 19994 279
5035 19255 279
20947 3306 279
12799 3563 268
20977 9781 279
299 9602 262
15948 18171 279
2095 19172 279
13539 10900 276
21412 16076 279
7635 21088 279
967 5662 238
5037 4372 215
9198 19425 279
658 11377 268
4784 7458 262
9895 9818 242
5238 9367 262
13124 18037 279
12929 12625 201
6342 13228 268
752 815 153
9923 2847 262
19986 1987 279
13747 19923 279
18062 21381 274
19536 19028 212
5568 3097 238
1925 14765 276
1047 2583 209
4667 5830 236
10041 14562 276
15648 15278 253
2453 7296 262
11840 15382 276
19921 18181 274
7134 20673 279
18996 17057 279
2045 17507 276
19043 15791 279
15954 15629 253
15697 14015 271
13182 21264 279
17111 15106 266
14554 18158 279
17688 19221 261
2513 6254 262
12307 18160 279
57 14760 276
3981 11896 268
8666 2427 262
8602 15800 276
1625 6123 238
11382 3669 268
2154 8949 262
19459 18108 261
3103 13681 276
10647 16285 276
13470 6283 276
9916 6549 260
2966 6129 238
4294 5478 215
12382 16601 276
2163 12438 268
9886 6144 262
2859 18552 279
8570 11460 268
12876 10194 268
17582 2782 276
13863 19736 279
11731 11847 188
16368 14834 271
4053 5540 215
9643 17522 276
11822 19558 279
2595 14788 276
4212 6889 262
20265 16593 279
2015 953 182
7556 11900 268
7097 10414 260
8976 15666 276
399 377 121
4385 17981 279
3159 18248 279
16241 14889 271
8619 11134 268
8248 12671 268
16673 17890 279
8718 7020 252
15973 11312 276
332 20184 279
18201 20597 274
15302 20215 279
75 1382 182
10639 7171 260
11796 19615 279
1362 12194 268
19991 5747 279
8700 1674 262
2519 3466 217
16563 11137 276
14599 3335 276
2333 9797 262
21225 11050 279
16816 15723 266
887 17148 276
14432 19087 279
16269 8258 276
17827 16343 279
9640 6991 260
2039 21435 279
5130 3400 238
12154 3646 268
9147 20854 279
5320 11665 268
2844 407 209
1327 17442 276
3742 3659 238
5763 3492 238
14708 1104 276
19214 15595 279
18251 12171 279
13207 13045 245
20429 9558 279
7913 8594 252
16549 9951 276
8554 204 262
13351 20708 279
3849 1022 238
20086 9168 279
12687 1454 268
9575 14013 276
18896 13316 279
17672 3184 279
16807 10905 276
4287 14546 276
5024 1063 238
5242 18231 279
14107 4195 276
6314 545 262
12788 1388 268
10496 21342 279
1591 2372 183
20574 5440 279
3394 19184 279
14607 16080 271
20638 2707 279
8618 18059 279
16022 4814 276
21242 11354 279
15719 4054 276
4425 20743 279
5116 9667 262
17498 19223 279
13861 2337 276
19768 5175 279
3724 8788 262
5041 5314 192
11160 4139 268
10753 14553 276
==14501== 
==14501== HEAP SUMMARY:
==14501==     in use at exit: 122,880 bytes in 6 blocks
==14501==   total heap usage: 21,480 allocs, 21,474 frees, 981,840 bytes allocated
==14501== 
==14501== LEAK SUMMARY:
==14501==    definitely lost: 0 bytes in 0 blocks
==14501==    indirectly lost: 0 bytes in 0 blocks
==14501==      possibly lost: 0 bytes in 0 blocks
==14501==    still reachable: 122,880 bytes in 6 blocks
==14501==         suppressed: 0 bytes in 0 blocks
==14501== Rerun with --leak-check=full to see details of leaked memory
==14501== 
==14501== For counts of detected and suppressed errors, rerun with: -v
==14501== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 4 from 4)
