==69572== Memcheck, a memory error detector
==69572== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==69572== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==69572== Command: ./RunCollatz.c++.app
11084 339 268
30829 13820 308
10601 19659 279
9178 27772 308
13528 4590 276
16738 25427 282
8009 11771 268
600 27479 308
1991 20258 279
31292 12250 308
31467 25578 308
24718 16688 282
25423 6608 282
9440 10347 242
24134 12080 282
2351 26729 308
18634 7273 279
13939 4113 276
6326 22589 279
32629 16857 308
22070 15222 279
17889 21643 274
18811 18383 261
13724 29002 308
12467 22033 279
19031 21200 274
4664 28541 308
21349 2553 279
32519 22122 308
27081 27525 259
22901 559 279
3220 2841 217
29725 4675 308
22382 26504 282
7453 31907 308
1906 11345 268
27010 31604 285
16959 11369 276
21760 32234 308
21323 31290 308
2535 8296 262
21371 16619 279
25938 28649 308
28401 17122 308
2977 31902 308
15654 8583 276
8490 32728 308
24376 21067 282
31532 6441 308
22661 25834 282
23812 26310 264
21880 32492 308
5540 32048 308
21667 12402 279
4416 532 238
26126 1583 282
13130 28271 308
29903 31925 285
3233 15349 276
20187 14578 279
16902 436 276
24348 10746 282
14031 17397 271
19908 30727 308
20447 31587 308
31456 25789 308
25301 5999 282
1840 179 182
9604 32754 308
24374 23088 282
12708 23060 279
31885 2354 308
28870 5230 308
20860 15541 279
1166 32363 308
4811 11569 268
32540 28404 285
21461 6245 279
32715 15948 308
10463 10835 255
2078 5944 238
17320 30604 308
7415 25444 282
15937 27821 308
2058 22274 279
2079 22314 279
19858 24500 282
10607 27466 308
10818 31404 308
20649 27507 308
11647 13841 276
24168 21672 282
17356 24997 282
25465 13392 282
17798 12966 279
17714 2873 279
24017 24306 251
31749 25052 308
24018 29550 308
8277 29155 308
20511 27047 308
14727 2280 276
24691 16570 282
861 2176 182
27559 7538 308
7551 10104 260
19421 13745 279
22875 22622 238
13567 2833 276
6703 31043 308
13672 14538 258
31588 12480 308
12000 22743 279
12574 7223 268
23502 17492 279
22289 13147 279
13481 13099 276
8598 1267 262
18864 32495 308
9470 12507 268
25819 3336 282
10022 17227 276
2065 9233 262
12107 21851 279
7067 12414 268
18464 5831 279
24793 15490 282
10270 9456 242
32051 7984 308
13340 21284 279
12627 9952 268
4127 18463 279
4241 17108 276
12915 5330 268
19631 28699 308
11515 10339 268
27079 28086 259
8389 17780 279
28289 31738 285
4065 23720 282
25737 11061 282
372 28771 308
15681 32148 308
11272 26066 282
28339 24644 308
6694 26412 282
23753 16344 282
32039 15159 308
25280 15339 282
8775 13837 276
4314 15878 276
15867 10016 276
29267 30660 272
389 26748 308
28567 3123 308
11973 29516 308
8370 26750 308
7762 7584 177
9224 4041 262
27593 25965 308
19782 24157 282
15461 27861 308
16536 2053 276
21456 2985 279
19997 21943 269
27449 6701 308
8600 26231 282
32423 22811 308
6760 30585 308
1165 6890 262
24506 30598 308
17310 4687 276
1277 27040 308
15074 27141 308
21142 23273 269
20490 2506 279
1749 28609 308
14337 11434 276
9000 19503 279
19907 11391 279
6543 23426 279
19314 9913 279
28240 15160 308
6567 24155 282
8684 19742 279
10502 32582 308
30545 13497 308
2581 9914 262
27217 17381 308
14158 21786 279
27219 6844 308
17778 11503 279
11593 32441 308
28193 9008 308
12002 11549 250
10408 1217 262
12288 11410 250
17690 30009 308
19052 25103 282
15778 19176 279
27849 27899 259
12823 27673 308
21190 3733 279
16849 4500 276
19864 8339 279
14267 4711 276
28840 24329 308
15530 7398 276
30344 2445 308
1005 241 179
29228 8089 308
9766 28533 308
8279 15409 276
7768 21301 279
27987 21701 308
7488 9931 260
741 24408 282
9961 27625 308
29312 9186 308
11899 10213 268
20409 15603 279
9299 2421 262
20219 2970 279
10841 7095 260
15484 8837 276
25230 10868 282
24431 27753 308
3045 15269 276
7548 4517 262
24916 16950 282
29293 24866 308
28458 28171 259
4138 16509 276
21155 15681 279
15079 26472 282
6074 12982 268
13724 27213 308
10558 21963 279
21173 22581 269
1832 24424 282
32011 28649 285
14124 14401 196
19732 12374 279
9102 11352 268
32342 18486 308
23607 30659 308
22818 10477 279
28168 4272 308
25726 16561 282
17518 21158 279
29795 8174 308
18743 28430 308
26665 3561 308
13988 18161 279
11583 20643 279
20415 4611 279
23071 11264 279
29422 30433 272
30081 23592 308
15049 30871 308
15823 3886 276
8489 23909 282
1242 8688 262
22657 29379 308
29643 9278 308
20338 21154 256
19292 26686 308
4761 3573 238
29768 8462 308
172 24688 282
29695 21676 308
1221 20879 279
6559 9491 260
19197 26331 282
30496 13479 308
9021 19305 279
31438 10707 308
1617 4259 238
15613 5617 276
28990 27722 259
22008 17258 279
2774 6076 238
20538 12062 279
18313 13427 279
2785 12550 268
32638 22991 308
8287 6167 262
10979 12309 250
9587 15722 276
14465 15543 271
21592 21147 256
12947 17366 276
30780 28527 272
9688 25349 282
11507 8889 268
32487 18768 308
18157 2686 279
20931 12413 279
30565 14167 308
16303 31633 308
220 24343 282
28483 7830 308
4038 8878 262
19136 13212 279
2947 27469 308
30881 24830 308
29584 8907 308
17010 29926 308
7423 19272 279
24037 23059 282
25636 14864 282
19491 18906 230
9874 31169 308
17248 24427 282
6470 6065 262
22194 28758 308
20257 24714 282
20515 20046 243
924 20535 279
28933 22060 308
32183 14596 308
3205 28727 308
7986 26112 282
12419 26018 282
29696 15526 308
20641 12118 279
22009 8637 279
10138 8690 260
30927 9597 308
17110 6928 276
29251 15091 308
27707 5067 308
4760 32423 308
26181 15486 282
8520 20603 279
11865 1485 268
20983 17622 279
14678 15082 271
1445 12546 268
24174 4369 282
11303 22227 279
25652 20565 282
23000 29578 308
25589 31135 308
25996 13816 282
30540 3572 308
8901 24551 282
25585 23286 282
3114 5813 238
14802 28846 308
29236 10050 308
5989 9352 262
555 16653 276
2108 17823 279
14673 27801 308
12762 26171 282
6237 16662 276
17093 24216 282
11050 7485 268
22492 27882 308
14513 26492 282
19435 5789 279
12085 6483 268
9597 12001 268
8381 6654 257
5873 9830 262
25543 11348 282
17616 2148 276
11323 29679 308
18014 18655 261
12446 21901 279
5231 18473 279
12168 14006 276
23164 12200 279
26968 24735 308
24054 3033 282
25126 2639 282
28634 18325 308
32761 19968 308
7302 27796 308
22842 3528 279
3531 19759 279
18281 2936 279
21315 31594 308
4623 14277 276
1253 12593 268
17908 31909 308
29654 3554 308
3217 1788 217
23938 19724 282
6088 21368 279
21740 23159 269
30163 697 308
22082 26468 282
24955 14518 282
14517 25877 282
25226 2908 282
29320 2192 308
21122 17528 279
25446 15265 282
6543 31446 308
6392 7966 257
14267 18090 279
16823 622 276
28257 5424 308
16895 29772 308
7652 24464 282
8037 20681 279
11168 18692 279
13899 28816 308
1057 26684 308
28082 23918 308
3475 16386 276
23887 12306 282
7802 11034 268
6624 31505 308
19620 16236 279
7104 26413 282
10331 27749 308
29625 25814 308
14303 22682 279
16922 5873 276
18195 17070 279
9226 23257 279
24438 26998 308
2844 4515 238
31829 16220 308
13092 3751 268
20287 27905 308
10824 20283 279
10426 26407 282
8026 24514 282
22836 7117 279
27237 4582 308
7740 31387 308
901 26657 308
28658 23681 308
23548 23170 282
17084 3740 276
19843 22702 274
4411 1113 238
5086 11557 268
17022 29916 308
1203 9670 262
16501 26531 282
31132 9622 308
21160 29798 308
8315 957 262
4392 14914 276
9742 23505 279
966 21015 279
28355 13143 308
16772 16431 266
20941 6279 279
9289 10528 255
2679 7760 262
25817 19955 282
21432 22940 269
13059 4997 268
25096 17365 282
7709 6446 257
12147 9896 268
25005 8865 282
19948 29961 308
27241 22803 308
13283 13687 245
10082 10144 224
14106 24961 282
31612 14058 308
10676 24201 282
25377 19459 282
19855 29640 308
8758 3725 262
4563 24978 282
3662 31263 308
20171 32219 308
18718 32491 308
29684 31227 272
32562 5534 308
23636 13742 282
32478 19080 308
15629 17247 266
15222 1021 276
25138 422 282
4289 2043 238
11737 28175 308
23212 1292 279
3442 5405 238
13628 8814 276
22871 17294 279
30918 23410 308
21156 23777 282
18018 10786 279
13128 31510 308
14493 17702 279
1116 15285 276
3182 29929 308
11956 24081 282
22124 17399 279
31156 5838 308
6205 3754 262
27749 15521 308
19026 13829 279
17608 12887 276
11729 31200 308
31083 12825 308
31443 15941 308
31033 24046 308
16080 16411 204
7574 14721 276
32599 32001 267
684 28965 308
29955 21117 308
14847 4630 276
29354 6230 308
2888 6145 238
19671 14910 279
14208 29639 308
21883 5300 279
29243 28543 241
16351 6441 276
1335 5050 238
221 32098 308
21045 29194 308
32592 31261 285
9991 30917 308
10441 23799 282
6123 13318 276
16004 29069 308
21527 8181 279
28314 1506 308
10389 28744 308
3447 3585 194
9553 28938 308
911 10979 268
6257 25755 282
17229 6290 276
21476 761 279
23372 18319 274
28990 32317 285
30922 9585 308
1987 12393 268
28250 22736 308
2241 22112 279
4824 29793 308
13860 31798 308
3234 25954 282
26436 32426 308
23813 8505 282
4097 17905 279
16374 22104 279
15890 7606 276
13315 9315 276
154 20062 279
16009 8085 276
28156 23440 308
16422 9056 276
15345 3061 276
28017 14419 308
7640 7740 177
16361 4417 276
23885 20322 282
29484 25504 308
24828 5680 282
25194 7983 282
5559 14341 276
23064 18652 274
28103 6869 308
12777 31972 308
27264 30834 272
17146 23612 282
25625 22282 282
3660 26928 308
954 27377 308
10104 5962 262
9173 17825 279
14238 4725 276
2746 30208 308
11423 354 268
13158 32225 308
26764 18219 308
6300 16588 276
1374 2102 180
13880 20482 279
231 30301 308
13503 14268 258
25864 10315 282
29498 12724 308
16421 41 276
25413 24806 264
470 25979 282
27491 31384 272
4063 22084 279
17300 152 276
10083 4977 262
42 28869 308
24148 27764 308
16088 3536 276
22830 28208 308
10764 9540 255
2277 30997 308
18046 30404 308
1307 652 182
16137 8340 276
22167 1429 279
8891 13660 276
17907 26286 282
18728 24360 282
660 20216 279
20739 13234 279
13792 17045 271
27887 7652 308
22186 30292 308
29330 153 308
20721 10384 279
24555 30372 308
21963 341 279
19174 21523 274
26524 15813 282
28462 19637 308
30347 10938 308
20035 25561 282
8503 12973 268
5580 2393 238
28069 727 308
16430 2007 276
3710 2965 207
9053 10311 260
2167 24593 282
25075 11949 282
19472 14623 279
29311 5160 308
6017 8037 262
12575 8752 268
13553 191 276
12113 21276 279
26858 13538 308
13830 7143 276
9482 13631 276
11768 819 268
21243 3114 279
25150 10638 282
19365 16187 279
20765 9973 279
20129 14580 279
32546 24982 308
3569 30117 308
109 16858 276
8687 30605 308
11344 26531 282
31108 17986 308
12057 17619 276
6810 32083 308
28203 16653 308
18132 11819 279
29268 19135 308
22652 6456 279
19546 31072 308
27581 589 308
10199 9462 242
10258 9285 242
71 5852 238
15870 2026 276
11360 14274 276
27902 16917 308
13218 24309 282
9660 23830 282
8750 9953 260
7301 29013 308
20187 27348 308
24573 12602 282
18311 20996 274
18449 27723 308
22443 3028 279
20782 19860 274
23858 8531 282
14256 22860 279
24460 5 282
26526 28085 308
7422 8679 252
5268 19268 279
572 30381 308
3584 26626 308
16441 29262 308
9105 4658 262
29758 25794 308
11757 9780 268
5690 32522 308
4003 23465 279
8537 10610 260
16992 28120 308
10967 3859 262
17509 9041 276
23319 667 279
31288 30927 254
31983 8273 308
22682 29539 308
5958 20819 279
27322 24015 308
17634 5154 276
2216 30000 308
15995 11873 276
21004 18657 274
19220 11226 279
16664 20891 279
2699 20162 279
27067 993 308
20078 21822 256
14616 24987 282
29968 14374 308
18742 20225 274
31452 18184 308
7417 11962 268
13802 17776 279
22609 2373 279
28624 28006 259
18609 17305 279
20923 31545 308
20931 10504 279
22206 9851 279
4698 19561 279
14441 11341 276
21928 1142 279
2462 20189 279
9393 1907 262
29600 28204 272
3071 27153 308
18797 7701 279
27031 1425 308
25934 23947 264
22317 2348 279
1196 21282 279
1172 15027 276
5669 13008 268
5752 10867 262
11743 12533 263
23887 24155 251
5148 9882 262
30861 14433 308
8719 19190 279
14871 7201 276
24815 9783 282
24059 6087 282
8009 8575 234
27230 5168 308
28826 22572 308
19382 20556 274
19229 3676 279
313 11207 268
14306 28848 308
28052 1256 308
18720 337 279
8161 11705 268
19148 22065 274
10451 15464 276
24938 3220 282
20532 15085 279
2852 5582 238
16018 31213 308
14105 16718 271
28469 2782 308
26359 10203 282
32340 9581 308
3788 23582 282
10120 31772 308
10009 1121 262
2176 17456 276
9513 16790 276
31735 29898 285
19872 1947 279
8419 340 262
5463 19132 279
25071 4894 282
1127 9850 262
4396 1609 238
20356 24970 282
27651 11749 308
7053 29473 308
7023 9046 252
8032 28015 308
1129 9468 262
6131 29033 308
31907 18451 308
17057 4044 276
14200 471 276
20929 15199 279
32547 19436 308
3965 12408 268
3632 26622 282
8930 30145 308
7473 1701 262
==69572== 
==69572== HEAP SUMMARY:
==69572==     in use at exit: 17,461 bytes in 38 blocks
==69572==   total heap usage: 1,099 allocs, 1,061 frees, 4,037,813 bytes allocated
==69572== 
==69572== LEAK SUMMARY:
==69572==    definitely lost: 0 bytes in 0 blocks
==69572==    indirectly lost: 0 bytes in 0 blocks
==69572==      possibly lost: 0 bytes in 0 blocks
==69572==    still reachable: 17,461 bytes in 38 blocks
==69572==         suppressed: 0 bytes in 0 blocks
==69572== Rerun with --leak-check=full to see details of leaked memory
==69572== 
==69572== For counts of detected and suppressed errors, rerun with: -v
==69572== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 1 from 1)
