==17639== Memcheck, a memory error detector
==17639== Copyright (C) 2002-2009, and GNU GPL'd, by Julian Seward et al.
==17639== Using Valgrind-3.6.0.SVN-Debian and LibVEX; rerun with -h for copyright info
==17639== Command: RunCollatz.c++.app
924 8350 262
9306 2408 262
8255 4827 262
8636 7473 252
6927 7386 257
9419 5672 262
2402 2115 183
2939 1102 217
5572 7923 262
1222 2313 183
4100 8336 262
2499 8024 262
3647 9530 262
1560 4037 238
1620 5850 238
9206 1190 262
2070 1690 180
7171 8591 252
9936 3377 262
6070 679 238
1826 6393 262
7850 9509 260
8186 5582 262
2261 7768 262
7166 2165 262
659 4640 238
3510 8662 262
6411 3404 262
9622 5848 262
2499 5841 238
8137 3448 262
6879 8243 257
1353 7237 262
2613 9859 262
8091 2555 262
1356 5366 238
392 251 144
1011 3965 238
2165 6771 262
9886 8134 260
6900 9295 260
4890 3023 238
8611 7867 252
3378 7394 262
1011 83 179
4138 977 238
723 74 171
4553 5887 236
5514 2644 238
2420 489 183
3668 3600 163
9364 4447 262
4852 8757 262
5929 7411 262
8775 6871 257
2393 541 183
3289 246 217
8225 4392 262
7057 3284 262
972 7709 262
3591 2769 217
4497 2378 238
8774 3701 262
2726 9982 262
6717 3833 262
1507 8467 262
2879 8146 262
5474 4985 192
1434 2778 209
8818 27 262
2853 2733 173
3258 6688 262
882 4942 238
1194 6849 262
2291 5636 238
766 3842 238
9512 1492 262
4332 350 238
7079 7244 195
2796 4307 238
853 2648 209
9927 5191 262
5184 5269 192
8856 3126 262
2911 5872 238
1920 9609 262
849 5402 238
3190 1077 217
5810 6539 262
7866 8573 252
6700 2367 262
4522 1012 238
3930 5857 236
2014 5363 238
7976 7555 252
606 4067 238
4854 7799 262
6884 6408 244
715 4045 238
2316 5291 238
1015 4458 238
1880 370 182
2224 2385 183
5999 3277 238
4094 4465 215
133 6192 262
2418 5770 238
5030 328 238
6081 4876 236
8140 6620 257
4990 2719 238
225 3954 238
8613 2681 262
8990 1642 262
7205 9807 260
4161 2827 238
5269 1467 238
4157 7624 262
6055 2662 238
203 9887 262
2505 3491 217
927 3486 217
9016 4776 262
9878 6162 262
4847 1193 238
8042 6365 257
3150 5827 238
9640 2339 262
2262 6498 262
121 1218 182
6480 2399 262
2988 2907 217
3581 7609 262
37 9937 262
6056 8270 262
750 1885 182
5960 2295 238
6171 363 262
6018 2238 238
2700 7845 262
9835 5036 262
2268 9979 262
650 9635 262
6807 2603 262
3468 3205 181
7400 9058 252
6817 8000 257
4495 3839 215
6420 7862 257
2386 800 183
4345 6733 262
4715 9100 262
2878 879 209
5663 4876 236
3252 5999 238
1022 3046 217
5991 5001 236
7670 9096 252
3688 4180 238
5730 5310 236
7388 7272 195
2304 6608 262
1213 5782 238
1216 7434 262
8286 2072 262
1177 4121 238
3740 5477 215
3349 9951 262
5184 321 238
5389 6452 262
1553 2751 209
3327 3833 238
9143 5732 262
2811 4170 238
874 8922 262
9246 4687 262
9337 3741 262
4373 894 238
5974 6245 262
627 8625 262
5470 5233 192
3293 1952 217
5975 9116 262
931 187 179
50 9359 262
3369 1351 217
2127 7443 262
7316 6994 195
5088 5265 192
3984 5459 215
8806 1368 262
7373 7715 239
8359 1465 262
859 8178 262
4418 7090 262
3466 7544 262
3817 4582 215
3044 1561 217
3036 3046 155
9958 7844 260
6151 6142 156
4233 8264 262
8961 5470 262
6447 7044 257
4181 3859 189
1081 7113 262
9230 3058 262
8598 8589 79
8924 7808 252
2629 1615 209
8179 1841 262
9499 2499 262
6418 971 262
480 153 144
769 3558 217
1268 1662 177
6259 466 262
1775 8030 262
9083 7717 252
1318 6323 262
6779 5072 262
1242 7919 262
4536 2028 238
1434 2963 217
3513 7590 262
5192 1114 238
9855 5749 262
9017 4469 262
5902 692 238
9606 691 262
200 3584 217
3328 3964 238
2587 223 209
7552 1722 262
4929 2027 238
3917 5893 236
406 202 144
1414 553 182
1191 9803 262
1503 1207 177
645 6079 238
9496 8837 260
4328 3762 202
8009 9794 260
8416 4293 262
8042 4554 262
4647 7401 262
5374 5106 192
5635 5641 86
5696 33 238
903 9284 262
4822 6220 262
5193 518 238
8002 9260 260
4334 7699 262
7128 7805 239
9186 8111 247
2441 550 183
3188 3885 238
9197 6272 257
8557 433 262
1040 8004 262
1969 8388 262
5395 4278 215
382 6788 262
6467 216 262
4753 1461 238
9639 556 262
1049 6376 262
8818 2506 262
6547 7655 257
8681 4362 262
3636 5850 238
9871 3679 262
1349 713 182
5803 3665 238
7880 5662 262
5195 884 238
9769 3045 262
882 2810 209
4224 756 238
493 8770 262
6787 2385 262
1203 3515 217
4729 1413 238
4010 2185 238
7897 4139 262
7271 498 262
176 9844 262
2109 1910 175
8785 2602 262
9287 457 262
9766 2191 262
1920 79 182
2101 1585 180
5375 66 238
9423 9276 198
4577 3587 238
6738 1421 262
2782 8683 262
7005 4575 262
3070 1436 217
7332 580 262
3524 2953 199
8265 4256 262
5496 6622 262
7978 901 262
3587 6782 262
4219 4167 158
7091 5207 262
9240 7612 252
6015 1972 238
5532 1554 238
7252 8191 252
2800 812 209
4221 3328 238
683 5466 238
5153 6311 262
7239 4165 262
5846 3522 238
9364 3508 262
1876 5803 238
9190 6333 257
5925 9121 262
3610 1947 217
5736 2722 238
4246 2489 238
5940 226 238
3646 3880 238
1306 9898 262
3986 2163 238
1091 2016 182
2100 5516 238
8312 526 262
2056 706 182
6881 7778 257
7557 4978 262
9749 6034 262
632 7447 262
5984 5657 218
119 1344 182
6675 8594 257
3667 4332 238
6756 2400 262
2374 4468 238
8886 6552 257
8172 4949 262
308 4733 238
6447 8120 257
2983 7829 262
2746 6800 262
9320 44 262
4591 4064 215
8654 2069 262
4564 2694 238
2600 3384 217
5063 744 238
1255 8461 262
7603 8857 252
435 836 171
2939 472 217
4398 5294 210
3458 7686 262
1461 5691 238
8317 5426 262
6146 977 238
3569 7586 262
6527 4565 262
2230 6928 262
629 7610 262
2893 9039 262
8834 4115 262
4510 4152 215
153 3654 217
393 6741 262
7635 3360 262
3294 4825 238
9972 7199 260
6169 8427 262
6489 159 262
549 3149 217
6092 8324 262
7425 3693 262
1434 2929 217
1855 327 182
5148 1908 238
5865 548 238
769 7662 262
303 340 144
9805 226 262
7019 132 262
1818 4696 238
422 8907 262
4269 6655 262
9459 7911 260
484 333 134
1129 4863 238
9755 9860 211
4302 7300 262
6605 4036 262
7598 5481 262
4536 2022 238
4971 3516 238
5769 4844 236
9262 3328 262
551 6435 262
940 6488 262
3419 8626 262
2597 3138 217
1021 1202 182
1269 9342 262
5434 1001 238
6493 1482 262
8753 1668 262
5724 1979 238
9053 321 262
4966 3482 238
3804 6455 262
5175 7096 262
9871 386 262
6033 3440 238
8874 7006 252
4128 7112 262
6171 4608 262
8879 9890 260
3735 7868 262
6404 9877 260
3200 1414 217
198 5763 238
8003 6184 257
7711 5303 262
3389 9229 262
8540 9342 260
1086 9832 262
2305 7647 262
3685 1988 217
329 1703 182
9595 5720 262
9355 5701 262
4429 6918 262
5881 543 238
960 913 174
4562 2383 238
3321 6137 238
5271 5518 192
5876 69 238
3259 5228 238
674 6475 262
5971 3929 236
9664 5326 262
7053 466 262
8386 2933 262
1613 1051 182
4862 7604 262
2913 3365 217
8053 5545 262
806 7693 262
9596 7014 260
4133 3505 238
5465 342 238
8293 207 262
9498 9629 198
756 1948 182
9246 7264 252
112 1838 182
599 14 144
6847 647 262
2903 4522 238
5326 7214 262
391 9462 262
535 1084 179
4647 541 238
955 4207 238
7823 8077 252
4639 1870 238
7652 3952 262
5268 8826 262
7127 5622 262
4622 3533 238
4903 1872 238
278 2563 209
7895 8779 252
1627 9569 262
4857 5686 236
7507 3718 262
8506 6226 257
2671 1196 209
8535 4358 262
9372 9195 260
6077 3516 238
9670 4619 262
8175 7532 252
2055 7523 262
7568 2082 262
2701 5267 238
4816 2142 238
698 9482 262
5203 6696 262
2901 4965 238
6349 8782 257
6493 5749 262
6538 7660 257
7694 3644 262
1562 7767 262
8844 3651 262
345 3670 217
5628 8411 262
3293 9853 262
2002 4990 238
4648 9943 262
469 3585 217
5390 9519 262
6207 1209 262
8592 1723 262
2241 1222 183
2535 7030 262
1939 4352 238
8508 4409 262
7160 6765 257
6035 7413 262
6640 7485 257
6345 1743 262
8135 2530 262
514 8024 262
4491 6639 262
4389 9144 262
7530 9259 260
7508 1159 262
1610 5218 238
6386 6808 244
3875 8793 262
9657 9202 260
7399 7740 239
6628 3451 262
8865 965 262
567 7764 262
7467 2571 262
9535 6075 262
3561 6469 262
4819 5649 236
1619 3721 238
7113 9305 260
801 6934 262
7478 2297 262
46 7610 262
6013 1361 238
2255 1825 183
4921 8533 262
221 4811 238
3382 5736 238
3037 584 217
1577 6583 262
1 2722 209
8719 2687 262
792 5831 238
2355 1788 183
7568 1362 262
6841 655 262
8220 8501 234
8200 2106 262
5840 565 238
6037 395 238
4537 5970 236
2170 8068 262
426 4722 238
8837 4979 262
6193 9577 260
6748 211 262
1640 5094 238
3855 9101 262
4471 3789 215
726 4300 238
4342 6940 262
2921 1628 217
7392 5533 262
4959 2974 238
2020 3095 217
2493 8427 262
3573 8065 262
2240 2930 217
6881 9732 260
5014 9584 262
2719 812 209
2391 603 183
8577 1211 262
2721 4795 238
5897 6266 262
7569 5750 262
184 6445 262
2461 2262 183
4626 4609 153
5213 6104 236
3949 1508 238
3115 7396 262
407 8561 262
7104 4436 262
4359 8567 262
6301 2899 262
9660 5525 262
8283 3940 262
467 373 134
5450 1036 238
7044 786 262
8550 173 262
2491 6711 262
3368 5200 238
1732 7237 262
313 7837 262
9519 4800 262
4097 7594 262
1620 5959 238
3405 3022 199
1408 350 182
3278 369 217
1805 5578 238
9006 8290 247
6879 1736 262
3454 1124 217
5051 3642 238
6363 8630 257
2578 9151 262
3472 8718 262
2283 8078 262
2836 8513 262
47 2591 209
7459 4369 262
9134 3046 262
8843 2067 262
1935 8108 262
829 428 171
5508 9388 262
3699 137 217
5516 663 238
8913 4487 262
9842 9909 242
3604 7509 262
5762 9497 262
6727 3844 262
8332 4111 262
4228 5831 236
7601 7044 239
1767 4189 238
5690 8786 262
9710 7833 260
6665 3799 262
5069 6762 262
1063 3505 217
8783 9020 247
1276 8216 262
6774 6586 244
1276 9768 262
6771 7501 257
8831 7145 252
7265 4438 262
4825 8460 262
9820 9812 136
7752 3685 262
5455 2963 238
3597 8368 262
2219 1105 182
1009 193 179
6451 4430 262
6376 2316 262
8036 7391 252
1795 3149 217
3795 4559 215
9423 5094 262
8622 7907 252
9179 3219 262
532 5704 238
6248 9754 260
5904 1308 238
7689 4436 262
5152 885 238
4809 659 238
1333 8738 262
107 5104 238
2499 1820 209
2973 9746 262
9416 6824 260
1830 8812 262
7258 2332 262
5310 8707 262
696 8091 262
9453 9178 260
3202 9567 262
1899 6141 238
9733 4818 262
7991 375 262
1198 1305 177
2275 304 183
1632 5950 238
3932 6246 262
7665 6472 257
8712 6518 257
3694 8489 262
9640 791 262
1679 6868 262
4797 2004 238
678 3320 217
2087 2388 183
2896 1054 209
2456 7544 262
622 6747 262
5303 6832 262
8285 834 262
1792 6282 262
3793 5690 236
4968 4664 210
1057 7670 262
8239 7388 252
5243 2695 238
1406 9459 262
9784 235 262
7392 7132 208
4394 6815 262
3005 8452 262
3970 601 238
3409 4335 238
7631 6203 257
2188 4436 238
336 9700 262
1474 5925 238
2155 7001 262
4194 3386 238
2102 2907 209
5684 3129 238
5714 933 238
2924 5028 238
5927 5653 218
4667 9312 262
9946 5364 262
7924 6989 239
7564 3844 262
7900 8022 252
7404 8277 252
8827 3447 262
3469 2531 217
5391 3638 238
1682 3280 217
8703 1120 262
5973 3818 236
6861 3425 262
9735 7800 260
5813 2094 238
2033 8278 262
8082 4643 262
8234 4667 262
3216 6884 262
4209 9091 262
8316 4578 262
5882 2830 238
5543 1453 238
2118 6548 262
7513 7904 221
3178 9411 262
3971 9166 262
6002 5990 187
7357 3574 262
798 5556 238
9117 9397 260
5978 6451 262
7353 761 262
4796 7431 262
2212 3086 217
6103 8634 262
5396 1671 238
1116 2921 217
8117 1402 262
7840 4777 262
9830 8280 260
4248 2437 238
6000 2551 238
9504 949 262
3767 7518 262
8220 9372 260
9193 13 262
4246 7678 262
4580 5815 236
1702 9308 262
1476 6653 262
3696 7742 262
698 6776 262
5366 6043 236
8392 3122 262
462 9512 262
4424 801 238
4047 5707 236
8941 2625 262
3301 8490 262
833 9261 262
772 5221 238
2973 5818 238
8920 6845 257
5271 976 238
2379 8528 262
630 2582 209
1136 9378 262
7505 4473 262
1949 8648 262
6853 3416 262
4486 9716 262
6069 4191 236
4595 2905 238
2700 9279 262
7235 122 262
4414 8854 262
9498 6691 260
2348 9680 262
2598 3747 238
9718 585 262
6751 5253 262
379 1821 182
7789 9177 252
7676 9343 260
6772 7940 257
1311 4930 238
3370 3265 181
7024 5431 262
7769 8258 252
4961 2740 238
1039 2039 182
1313 9357 262
722 2553 209
3819 7330 262
1154 4612 238
6677 6645 182
4599 7215 262
3289 2950 199
==17639== 
==17639== HEAP SUMMARY:
==17639==     in use at exit: 122,880 bytes in 6 blocks
==17639==   total heap usage: 6 allocs, 0 frees, 122,880 bytes allocated
==17639== 
==17639== LEAK SUMMARY:
==17639==    definitely lost: 0 bytes in 0 blocks
==17639==    indirectly lost: 0 bytes in 0 blocks
==17639==      possibly lost: 0 bytes in 0 blocks
==17639==    still reachable: 122,880 bytes in 6 blocks
==17639==         suppressed: 0 bytes in 0 blocks
==17639== Rerun with --leak-check=full to see details of leaked memory
==17639== 
==17639== For counts of detected and suppressed errors, rerun with: -v
==17639== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 18 from 7)
