==22315== Memcheck, a memory error detector
==22315== Copyright (C) 2002-2009, and GNU GPL'd, by Julian Seward et al.
==22315== Using Valgrind-3.6.0.SVN-Debian and LibVEX; rerun with -h for copyright info
==22315== Command: RunCollatz.c++.app
80502 22800 398
11276 7821 314
17762 80027 398
24101 2786 333
12412 1112 323
22026 82122 398
17610 2062 328
2721 18528 333
11141 410 321
10812 82041 413
6272 11105 331
2335 81166 413
21278 25282 333
1112 28528 375
16700 8275 337
10616 26281 342
81241 81110 371
11122 12682 323
2741 12822 331
11105 14152 337
2857 7526 321
21766 5416 342
1528 2551 268
80612 15528 413
6215 15410 337
12821 10028 331
5227 7286 321
25282 2282 342
27205 5862 375
81772 14110 413
1162 1116 231
20212 20027 299
15268 81182 413
5212 12662 331
18512 8028 342
21221 81278 413
12241 81822 413
4181 22172 344
22808 11182 344
27241 15220 387
82282 22180 443
8252 7700 318
12008 22028 344
10875 8771 333
14180 27726 387
11102 80205 443
2280 5252 312
20875 12506 352
10201 1111 336
12266 12110 308
2280 81208 443
2858 81412 443
262 1658 246
2126 21111 357
6228 11100 346
10051 22825 357
1111 8178 336
6126 25852 357
5672 26122 357
1141 28518 387
25721 22022 346
7276 80262 443
22626 12622 357
81541 4178 443
2582 11271 346
17528 11417 357
81528 28251 443
28680 17781 387
2682 22722 362
6752 2052 336
20127 27720 387
6527 208 336
15826 15822 177
20868 27756 387
22118 7865 362
25652 25728 312
8276 820 336
22812 12768 362
620 26515 362
28128 18280 387
27822 21157 387
18016 28621 387
1118 11108 346
18282 2286 362
27825 12027 387
82252 8265 443
2105 25221 362
11122 11221 314
2662 16122 357
8170 2266 336
11082 412 346
80822 14120 443
10331 12652 346
2178 27772 387
18528 2520 362
16741 25227 362
8002 11771 346
330 27272 387
1221 20258 362
81111 12250 451
81267 25578 451
22718 16641 362
25228 6338 362
1110 10827 336
22182 12080 362
2851 26722 389
18682 7278 362
18282 2118 362
6826 22582 362
82622 16857 451
22120 15111 362
17412 21628 362
14111 14141 204
18722 22002 354
12267 22041 362
12081 21200 362
2662 28521 389
21822 2558 362
82512 22122 455
27081 27525 332
11101 552 346
8220 2821 340
22725 2675 362
22412 26502 350
7258 81212 455
1206 11825 346
27010 81332 455
16252 11862 357
21733 82282 455
21828 81220 455
2585 8226 340
21871 16612 362
25241 28622 389
28201 17122 389
2277 81202 455
15652 8541 357
8220 82728 455
22876 21067 360
81582 6221 455
22661 25412 362
24112 26810 392
21410 81112 455
5520 82028 455
21667 12202 371
2216 582 267
26126 1541 371
18180 28271 392
11108 81225 455
8241 15822 366
20187 12578 371
16202 286 366
22828 11226 371
12081 17827 371
12208 81227 455
20227 81587 455
81256 25782 455
25801 5111 374
1820 172 267
2332 82752 455
22872 28041 392
12708 28033 392
81415 2852 455
24170 5280 374
20833 15521 374
1166 82868 455
2811 11562 356
82520 28202 455
21261 6225 374
82715 15228 455
10268 10415 339
2128 5111 327
17820 80332 455
7215 25111 374
15287 27821 392
2058 11172 356
2122 22812 374
12858 22500 374
10612 27266 392
10818 81202 458
20622 27512 392
11627 14121 369
22168 21672 362
17856 11127 374
25265 14122 374
17728 12266 374
17712 2878 374
22017 22806 358
81722 25052 458
22018 22550 362
8277 22155 374
20511 27027 392
12727 2280 356
22621 16570 374
861 2176 267
27552 7541 392
7551 10102 347
11111 18725 374
22875 22622 291
18567 2418 374
6708 81028 458
18672 12541 374
81541 12280 458
12000 22728 378
12572 7228 356
28502 17111 392
11182 18127 378
18281 18022 327
8528 1267 346
14162 81115 458
2270 12512 356
25812 4186 378
10022 17227 373
2065 2241 275
12112 21851 378
7067 12212 356
18262 5411 378
22728 15220 378
10270 2256 347
82051 7282 458
14120 21282 378
12627 2252 356
2127 18268 378
1111 17108 373
12215 5410 356
12681 28622 392
11515 10412 356
27122 28086 346
4182 17780 378
28282 81741 458
2065 28720 392
25787 11061 378
872 28771 392
15681 82128 458
11272 23366 378
24182 22622 347
6622 26212 378
28758 16822 392
82082 15152 458
25280 15412 378
8775 14187 373
2812 15878 373
15867 10016 373
11167 80633 458
412 26728 392
28567 8128 392
11278 22516 378
4170 26750 392
7762 7582 245
1112 2021 267
27528 25265 392
12782 22157 378
15261 27861 392
16586 2058 373
21256 2285 378
11117 21228 378
27111 6701 392
8330 26281 378
81118 22811 458
6733 80585 458
1165 6820 346
22506 80528 458
17810 2687 378
1277 27020 392
15122 27121 392
21122 28278 392
20220 2506 378
1722 28332 392
12417 11282 348
2000 12508 356
12212 11821 331
6528 28226 392
12812 2218 356
28220 15133 392
6567 22155 378
8682 12722 356
10502 82582 458
80525 18227 458
2581 2212 314
27217 17411 392
12158 21786 378
27212 6822 392
17778 11508 378
11528 81111 458
28128 2008 392
12002 11522 331
10208 1217 347
12241 11210 331
17620 80002 458
12052 25108 378
15778 12176 373
27822 27822 127
12828 27678 392
21120 8741 378
16822 2500 373
12862 4182 356
12267 2711 356
24120 22822 347
15580 7828 373
80822 1115 458
1005 221 260
11128 8082 356
2766 28541 392
8272 15202 373
7768 21801 378
27287 21701 392
7241 2281 346
721 11108 356
2261 27625 392
22812 2186 378
11822 10218 356
20202 15338 378
1112 1111 165
20212 2270 378
10821 7025 347
15282 4187 373
25280 10868 378
11181 27758 392
8025 15262 373
7528 2517 346
11116 16250 373
11128 22866 378
28258 28171 307
2141 16502 373
21155 15681 378
15122 26272 378
6122 12282 356
18722 27218 392
10558 21268 378
21178 22581 362
1412 11122 356
82011 28622 458
12122 12201 330
12782 12872 268
2102 11852 356
82822 18286 458
28612 80652 458
22818 10277 378
28168 2272 392
25726 16561 378
17518 21158 378
22725 8172 378
18728 28280 392
26665 8561 392
18241 18161 327
11541 20628 378
20215 2611 378
28121 11262 392
11122 80241 458
80081 28522 458
15022 80871 458
15828 4186 379
8282 28202 392
1111 8641 346
22657 22872 294
22628 2278 384
20418 21152 341
11112 26686 392
2761 8578 346
22768 8262 384
172 22641 384
22625 21676 368
1221 20872 384
6552 1111 346
12127 26411 384
80226 18272 458
2021 12805 358
81241 11212 458
1617 2252 275
15618 5617 379
28220 27722 342
22008 17258 384
2772 6126 332
20541 12062 384
14118 18227 384
2785 12550 356
82641 11121 458
8287 6167 346
10272 12802 358
2587 15722 379
12265 15528 379
21522 21127 354
11117 17866 384
81280 28527 458
2641 25822 384
11512 4182 356
82287 18768 458
18157 2686 384
20281 12218 384
80565 12167 458
16808 81641 458
220 22828 384
28241 7410 392
2041 4178 330
12186 18212 384
1117 27262 392
80411 22410 458
22582 8212 384
17010 11126 379
7228 12272 356
22087 28052 392
25686 12862 384
11111 18206 384
2872 81162 458
17228 11127 379
6270 3365 346
22122 28758 392
20257 22712 368
20515 20026 326
111 20585 384
28241 22033 392
82141 12526 458
8205 28727 392
7286 26112 384
12212 23318 384
22626 15526 384
20621 12118 384
22002 8687 384
10141 8620 350
80227 2527 458
17110 6228 379
11151 15021 379
27712 5067 392
2733 81118 458
26181 15286 384
8520 20338 384
11865 1285 356
20241 17622 384
12678 15082 379
1225 12526 356
22172 2862 384
11808 11127 334
25652 20565 368
28000 22578 392
25582 81185 458
25226 14116 384
80520 8572 458
8201 22551 384
25585 28286 392
8112 5818 346
12802 24126 384
11186 10050 356
5282 2852 330
555 16658 379
2108 17828 384
12678 27801 392
12762 26171 384
6287 16662 379
17028 11116 379
11050 7285 356
11122 27412 392
12518 26111 384
12285 5782 356
12085 6241 356
2527 12001 356
4181 6652 346
5878 2410 332
25528 11828 384
17616 2128 379
11828 22672 384
18012 18655 352
11116 21201 384
5281 18278 384
12168 12006 330
28162 12200 392
26268 22785 365
22052 8041 384
25126 2682 384
28682 14125 392
82761 12268 458
7802 27726 392
22822 8528 384
8581 12752 358
18281 2286 384
21815 81522 458
2628 12277 356
1258 12528 356
17208 81202 458
22652 8552 384
8217 1741 346
28241 12722 392
3341 21868 384
21720 28152 392
80168 627 458
22082 26268 368
11155 12518 348
12517 25877 384
25226 2208 384
22820 2122 384
21122 17528 384
25226 15265 384
6528 81226 458
6822 7266 345
12267 18020 384
16828 622 379
28257 5111 392
16825 22772 384
7652 11162 356
8087 20681 384
11168 18622 384
14122 24116 384
1057 26682 392
28082 28218 307
8275 16416 379
24187 12806 384
7802 11082 356
6622 81505 458
12620 16286 379
7102 26218 384
10411 27722 392
22625 25812 365
12808 22682 384
16111 5878 379
18125 17120 384
1116 28257 392
11141 26228 384
2822 2515 288
81822 16220 458
18022 8751 384
20287 27205 392
10822 20241 384
10226 26212 384
8026 22512 384
22416 7117 384
27287 2582 392
7720 81417 458
201 26657 392
28658 28681 267
28528 28170 352
17082 8720 379
12828 22702 384
2211 1118 270
5086 11557 356
17022 11116 379
1208 2670 317
16501 26581 384
81182 2622 458
21133 22728 368
4115 257 330
2822 12212 356
2722 28505 392
266 21015 384
24155 18128 376
16772 16281 353
20221 6272 384
2282 10528 350
2672 7733 346
25817 12255 384
21282 11120 384
18052 1117 384
25026 17865 376
7702 6226 345
12127 2826 356
25005 4165 384
11118 11161 321
27221 22808 392
18241 18687 352
10082 10122 280
12106 11161 337
81612 12058 458
10676 11101 356
25877 12252 384
12855 22620 384
8758 8725 329
2568 11178 356
8662 81268 458
20171 82212 458
18718 81111 458
22682 81227 458
82562 5582 458
28686 18722 392
82278 12080 458
15622 17227 363
15111 1021 379
25141 111 384
2282 2028 275
11787 28175 392
28212 1111 392
8111 5205 346
18628 4112 384
22871 17111 384
80218 28210 458
21156 28777 392
18018 11286 384
18128 81510 458
11118 17702 384
1116 15285 379
8182 11122 356
11256 22081 384
22122 17822 376
81156 5418 458
6205 8752 345
27722 15521 392
12026 14122 379
17338 12417 379
11722 81200 458
81041 12825 458
81228 15221 458
81041 22026 458
13380 16211 349
7572 12721 358
82522 82001 372
682 28265 392
11155 21117 384
12827 2680 358
22852 6280 384
2418 6125 332
12671 12210 358
12208 22682 384
21418 5800 384
11128 28528 392
16851 6221 379
1415 5050 330
221 82028 458
21025 22122 365
82522 81261 395
1111 80217 458
10221 28722 392
6128 14118 379
13302 22062 384
21527 8181 384
24112 1506 384
10412 28722 392
8227 8585 316
2558 28241 392
211 10272 350
6257 25755 384
17111 6220 379
21276 761 384
24172 14112 384
28220 82817 458
80111 2585 458
1287 12828 358
28250 22786 392
1111 22112 384
2822 22728 384
14133 81728 458
8282 25252 384
26286 81116 459
24118 8505 384
2027 17205 379
16872 22102 384
15820 7336 379
14115 2815 379
152 20062 384
13302 8085 379
28156 28220 307
16111 2056 379
15825 8061 379
28017 12212 392
7620 7720 245
16861 2217 379
24185 20822 368
11182 25502 384
22828 5680 384
25122 7241 384
5552 12821 358
28062 18652 392
28108 6862 392
12777 81272 459
27262 80412 459
17126 28612 392
25625 11182 384
8633 26228 384
252 27877 392
10102 5262 350
2178 17825 384
12241 2725 356
2726 80208 459
11228 852 356
18158 81115 459
26762 18212 399
6800 16541 379
1872 2102 262
14180 20282 384
281 80801 459
18508 12268 384
25862 10815 384
11128 12722 358
16221 21 379
25218 22806 360
270 25272 384
27221 81412 459
2068 22082 384
17800 152 384
10041 2277 350
22 24162 384
22128 27762 399
13341 8586 379
22410 28208 399
11262 2520 356
2277 80227 459
18026 80202 459
1812 652 271
16187 4120 379
22167 1111 384
4121 18633 384
17212 26286 384
18728 22833 376
633 20216 384
21282 18282 376
18722 17025 384
27417 7652 399
22186 80111 459
22410 158 384
21221 10412 384
22555 80872 459
21268 821 384
12172 21528 384
26522 15818 384
28262 12687 399
80827 10241 459
20085 25561 368
8508 12278 356
5580 2828 330
28062 727 399
16280 2012 379
8710 2265 346
2058 10811 350
2167 22528 384
25125 11111 384
12272 12628 358
22811 5133 384
3317 8087 346
12575 8752 356
18558 121 384
12118 21276 384
26858 18541 399
14180 7128 379
2282 18681 384
11768 812 356
21228 8112 384
25150 10641 384
12865 16187 379
21265 2278 384
20122 12580 384
82526 11182 459
8562 80117 459
102 16858 379
8687 80335 459
11822 26581 384
81108 17286 459
12057 17612 379
6810 82041 459
28208 16658 399
18182 11812 384
11168 12185 337
22652 6256 384
12526 81122 459
27581 582 399
10122 2262 351
10258 2285 351
71 5852 333
15870 2026 379
11833 12272 337
27202 16217 399
18218 22802 376
2633 24180 384
8750 2258 346
7801 22018 384
20187 27828 399
22578 12332 384
14111 20226 384
18111 27728 399
11128 8028 356
21282 12833 384
24158 8581 384
12256 22833 384
11133 5 356
26526 28085 399
7111 8672 340
5268 12268 356
572 80411 459
8582 26626 399
16221 11162 379
2105 2658 318
22758 25722 366
11757 2780 356
5620 82522 459
2008 28265 399
8587 10610 351
16111 28120 399
10267 4152 351
17502 2021 379
24112 667 384
81241 80227 380
81241 8278 459
22682 22582 294
5258 20812 384
27822 22015 399
17682 5152 384
2216 80000 459
15225 11878 379
21002 18657 376
11110 11226 321
16662 20821 384
2622 20162 384
27067 228 399
20128 21822 355
12616 11187 358
11168 12872 358
18722 20225 376
81252 18182 459
7217 11262 356
14102 17776 384
22332 2878 384
28622 28006 352
18332 17805 334
20228 81525 459
20281 10502 384
11106 2851 356
2628 12561 356
11111 11821 335
21228 1122 384
2262 20182 384
2828 1212 318
22330 28202 399
8121 27158 399
18727 7701 384
27081 1225 399
25282 28227 399
22817 2828 384
1126 21282 384
1172 15027 379
5662 18008 384
5752 10867 351
11728 12541 348
24187 22155 368
5128 2412 331
80861 12241 459
8712 12120 356
12871 7201 358
22815 2741 384
22052 3387 384
8002 8575 316
27280 5168 399
24126 22572 353
12412 20556 384
11112 8676 356
818 11212 356
12806 24128 384
28052 1256 399
18720 417 384
8161 11705 356
12128 22065 384
10251 15262 379
11141 8220 356
20582 15085 384
2852 5582 331
13318 81218 459
12105 16718 379
28262 2782 399
26852 10208 399
82820 2581 459
8741 28582 399
10120 81772 459
10002 1121 351
2176 17256 379
2518 16720 379
81785 22828 459
12872 1227 358
8212 820 349
5268 12182 356
25121 2822 384
1127 2850 318
2826 1332 318
20856 11170 384
27651 11722 399
7058 11178 359
7028 2026 349
8082 28015 399
1122 2268 276
6181 22041 384
81212 18251 459
17057 2022 379
12200 271 359
20111 15122 384
82527 12286 459
8265 12208 359
8682 26622 399
8280 80125 459
7278 1701 349
==22315== 
==22315== HEAP SUMMARY:
==22315==     in use at exit: 122,880 bytes in 6 blocks
==22315==   total heap usage: 6 allocs, 0 frees, 122,880 bytes allocated
==22315== 
==22315== LEAK SUMMARY:
==22315==    definitely lost: 0 bytes in 0 blocks
==22315==    indirectly lost: 0 bytes in 0 blocks
==22315==      possibly lost: 0 bytes in 0 blocks
==22315==    still reachable: 122,880 bytes in 6 blocks
==22315==         suppressed: 0 bytes in 0 blocks
==22315== Rerun with --leak-check=full to see details of leaked memory
==22315== 
==22315== For counts of detected and suppressed errors, rerun with: -v
==22315== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 18 from 7)
