==8298== Memcheck, a memory error detector
==8298== Copyright (C) 2002-2009, and GNU GPL'd, by Julian Seward et al.
==8298== Using Valgrind-3.6.0.SVN-Debian and LibVEX; rerun with -h for copyright info
==8298== Command: ./RunCollatz.c++.app
453001 453548 369
454001 454547 338
455001 455546 263
456001 456545 338
457001 457544 276
458001 458543 307
459001 459542 294
460001 460541 307
461001 461540 444
462001 462539 369
463001 463538 325
464001 464537 338
465001 465536 369
466001 466535 369
467001 467534 307
468001 468533 382
469001 469532 307
470001 470531 307
471001 471530 276
472001 472529 276
473001 473528 307
474001 474527 382
475001 475526 320
476001 476525 307
477001 477524 382
478001 478523 351
479001 479522 320
480001 480521 422
481001 481520 369
482001 482519 351
483001 483518 276
484001 484517 276
485001 485516 320
486001 486515 320
487001 487514 391
488001 488513 382
489001 489512 351
490001 490511 320
491001 491510 320
492001 492509 276
493001 493508 320
494001 494507 307
495001 495506 320
496001 496505 320
497001 497504 289
498001 498503 351
499001 499502 333
500001 500501 364
501001 501500 320
502001 502499 426
503001 503498 271
504001 504497 364
505001 505496 289
506001 506495 364
507001 507494 333
508001 508493 333
509001 509492 302
510001 510491 289
511001 511490 320
512001 512489 289
513001 513488 333
514001 514487 346
515001 515486 395
516001 516485 271
517001 517484 333
518001 518483 302
519001 519482 258
520001 520481 302
521001 521480 364
522001 522479 302
523001 523478 271
524001 524477 302
525001 525476 364
526001 526475 408
527001 527474 377
528001 528473 333
529001 529472 333
530001 530471 271
531001 531470 346
532001 532469 302
533001 533468 377
534001 534467 346
535001 535466 284
536001 536465 333
537001 537464 377
538001 538463 346
539001 539462 315
540001 540461 346
541001 541460 364
542001 542459 284
543001 543458 315
544001 544457 302
545001 545456 315
546001 546455 284
547001 547454 315
548001 548453 315
549001 549452 253
550001 550451 315
551001 551450 284
552001 552449 284
553001 553448 315
554001 554447 421
555001 555446 390
556001 556445 315
557001 557444 315
558001 558443 315
559001 559442 284
560001 560441 359
561001 561440 315
562001 562439 284
563001 563438 328
564001 564437 315
565001 565436 328
566001 566435 266
567001 567434 359
568001 568433 315
569001 569432 271
570001 570431 377
571001 571430 297
572001 572429 284
573001 573428 284
574001 574427 315
575001 575426 328
576001 576425 284
577001 577424 399
578001 578423 346
579001 579422 359
580001 580421 253
581001 581420 284
582001 582419 328
583001 583418 328
584001 584417 372
585001 585416 359
586001 586415 359
587001 587414 297
588001 588413 297
589001 589412 297
590001 590411 359
591001 591410 328
592001 592409 297
593001 593408 328
594001 594407 328
595001 595406 266
596001 596405 279
597001 597404 341
598001 598403 341
599001 599402 372
600001 600401 372
601001 601400 403
602001 602399 279
603001 603398 279
604001 604397 372
605001 605396 297
606001 606395 328
607001 607394 266
608001 608393 412
609001 609392 359
610001 610391 341
611001 611390 310
612001 612389 279
613001 613388 310
614001 614387 310
615001 615386 447
616001 616385 372
617001 617384 328
618001 618383 248
619001 619382 341
620001 620381 248
621001 621380 279
622001 622379 310
623001 623378 310
624001 624377 279
625001 625376 354
626001 626375 374
627001 627374 310
628001 628373 279
629001 629372 279
630001 630371 341
631001 631370 310
632001 632369 385
633001 633368 354
634001 634367 310
635001 635366 279
636001 636365 279
637001 637364 310
638001 638363 354
639001 639362 279
640001 640361 354
641001 641360 261
642001 642359 416
643001 643358 248
644001 644357 261
645001 645356 310
646001 646355 323
647001 647354 310
648001 648353 279
649001 649352 385
650001 650351 292
651001 651350 336
652001 652349 310
653001 653348 336
654001 654347 323
655001 655346 323
656001 656345 354
657001 657344 292
658001 658343 398
659001 659342 310
660001 660341 323
661001 661340 323
662001 662339 248
663001 663338 292
664001 664337 367
665001 665336 318
666001 666335 323
667001 667334 323
668001 668333 292
669001 669332 292
670001 670331 323
671001 671330 323
672001 672329 336
673001 673328 336
674001 674327 367
675001 675326 367
676001 676325 336
677001 677324 292
678001 678323 261
679001 679322 292
680001 680321 336
681001 681320 336
682001 682319 305
683001 683318 261
684001 684317 336
685001 685316 354
686001 686315 274
687001 687314 367
688001 688313 261
689001 689312 336
690001 690311 336
691001 691310 274
692001 692309 261
693001 693308 367
694001 694307 212
695001 695306 274
696001 696305 305
697001 697304 305
698001 698303 367
699001 699302 305
700001 700301 336
701001 701300 305
702001 702299 274
703001 703298 336
704001 704297 305
705001 705296 380
706001 706295 305
707001 707294 230
708001 708293 274
709001 709292 336
710001 710291 380
711001 711290 380
712001 712289 305
713001 713288 274
714001 714287 305
715001 715286 274
716001 716285 380
717001 717284 349
718001 718283 243
719001 719282 305
720001 720281 230
721001 721280 292
722001 722279 349
723001 723278 274
724001 724277 256
725001 725276 274
726001 726275 310
727001 727274 318
728001 728273 287
729001 729272 287
730001 730271 380
731001 731270 318
732001 732269 380
733001 733268 318
734001 734267 349
735001 735266 243
736001 736265 287
737001 737264 287
738001 738263 349
739001 739262 424
740001 740261 349
741001 741260 318
742001 742259 349
743001 743258 287
744001 744257 318
745001 745256 256
746001 746255 256
747001 747254 349
748001 748253 318
749001 749252 393
750001 750251 318
751001 751250 331
752001 752249 274
753001 753248 424
754001 754247 287
755001 755246 318
756001 756245 331
757001 757244 331
758001 758243 287
759001 759242 256
760001 760241 256
761001 761240 287
762001 762239 256
763001 763238 269
764001 764237 287
765001 765236 287
766001 766235 331
767001 767234 318
768001 768233 300
769001 769232 287
770001 770231 331
771001 771230 344
772001 772229 362
773001 773228 256
774001 774227 225
775001 775226 437
776001 776225 331
777001 777224 300
778001 778223 269
779001 779222 331
780001 780221 344
781001 781220 331
782001 782219 225
783001 783218 300
784001 784217 269
785001 785216 300
786001 786215 269
787001 787214 362
788001 788213 269
789001 789212 300
790001 790211 287
791001 791210 269
792001 792209 300
793001 793208 300
794001 794207 331
795001 795206 282
796001 796205 468
797001 797204 344
798001 798203 300
799001 799202 375
800001 800201 375
801001 801200 393
802001 802199 313
803001 803198 251
804001 804197 269
805001 805196 238
806001 806195 300
807001 807194 300
808001 808193 238
809001 809192 300
810001 810191 238
811001 811190 282
812001 812189 362
813001 813188 362
814001 814187 220
815001 815186 238
816001 816185 282
817001 817184 313
818001 818183 282
819001 819182 282
820001 820181 450
821001 821180 313
822001 822179 369
823001 823178 331
824001 824177 251
825001 825176 313
826001 826175 282
827001 827174 282
828001 828173 282
829001 829172 375
830001 830171 313
831001 831170 251
832001 832169 282
833001 833168 313
834001 834167 313
835001 835166 207
836001 836165 282
837001 837164 313
838001 838163 238
839001 839162 282
840001 840161 282
841001 841160 313
842001 842159 251
843001 843158 331
844001 844157 313
845001 845156 326
846001 846155 220
847001 847154 282
848001 848153 251
849001 849152 264
850001 850151 313
851001 851150 357
852001 852149 326
853001 853148 282
854001 854147 357
855001 855146 251
856001 856145 357
857001 857144 282
858001 858143 282
859001 859142 251
860001 860141 251
861001 861140 313
862001 862139 326
863001 863138 313
864001 864137 295
865001 865136 326
866001 866135 326
867001 867134 295
868001 868133 251
869001 869132 326
870001 870131 295
871001 871130 264
872001 872129 264
873001 873128 326
874001 874127 326
875001 875126 220
876001 876125 370
877001 877124 295
878001 878123 295
879001 879122 313
880001 880121 295
881001 881120 282
882001 882119 264
883001 883118 251
884001 884117 295
885001 885116 295
886001 886115 326
887001 887114 233
888001 888113 282
889001 889112 264
890001 890111 277
891001 891110 295
892001 892109 295
893001 893108 264
894001 894107 264
895001 895106 220
896001 896105 339
897001 897104 264
898001 898103 339
899001 899102 295
900001 900101 370
901001 901100 277
902001 902099 295
903001 903098 277
904001 904097 264
905001 905096 264
906001 906095 264
907001 907094 264
908001 908093 295
909001 909092 308
910001 910091 264
911001 911090 264
912001 912089 339
913001 913088 264
914001 914087 264
915001 915086 246
916001 916085 233
917001 917084 233
918001 918083 277
919001 919082 233
920001 920081 339
921001 921080 202
922001 922079 277
923001 923078 233
924001 924077 264
925001 925076 233
926001 926075 326
927001 927074 476
928001 928073 308
929001 929072 277
930001 930071 326
931001 931070 184
932001 932069 277
933001 933068 277
934001 934067 246
935001 935066 246
936001 936065 321
937001 937064 321
938001 938063 202
939001 939062 290
940001 940061 215
941001 941060 308
942001 942059 246
943001 943058 202
944001 944057 215
945001 945056 277
946001 946055 277
947001 947054 383
948001 948053 246
949001 949052 246
950001 950051 290
951001 951050 246
952001 952049 171
953001 953048 277
954001 954047 246
955001 955046 308
956001 956045 215
957001 957044 246
958001 958043 246
959001 959042 246
960001 960041 202
961001 961040 246
962001 962039 215
963001 963038 352
964001 964037 246
965001 965036 246
966001 966035 246
967001 967034 277
968001 968033 215
969001 969032 184
970001 970031 277
971001 971030 290
972001 972029 246
973001 973028 321
974001 974027 215
975001 975026 391
976001 976025 246
977001 977024 334
978001 978023 308
979001 979022 215
980001 980021 184
981001 981020 184
982001 982019 215
983001 983018 259
984001 984017 184
985001 985016 246
986001 986015 215
987001 987014 171
988001 988013 290
989001 989012 184
990001 990011 166
991001 991010 215
992001 992009 122
993001 993008 215
994001 994007 153
995001 995006 166
996001 996005 122
997001 997004 153
998001 998003 228
999001 999002 184
==8298== 
==8298== HEAP SUMMARY:
==8298==     in use at exit: 122,880 bytes in 6 blocks
==8298==   total heap usage: 6 allocs, 0 frees, 122,880 bytes allocated
==8298== 
==8298== LEAK SUMMARY:
==8298==    definitely lost: 0 bytes in 0 blocks
==8298==    indirectly lost: 0 bytes in 0 blocks
==8298==      possibly lost: 0 bytes in 0 blocks
==8298==    still reachable: 122,880 bytes in 6 blocks
==8298==         suppressed: 0 bytes in 0 blocks
==8298== Rerun with --leak-check=full to see details of leaked memory
==8298== 
==8298== For counts of detected and suppressed errors, rerun with: -v
==8298== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 18 from 7)
