==5414== Memcheck, a memory error detector
==5414== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==5414== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==5414== Command: ./RunCollatz.c++.app
20843 33044 308
88976 93021 333
5687 95529 351
57721 95251 351
41065 44409 288
11915 44425 324
38305 94055 351
1755 26330 282
22988 65378 340
2260 26564 282
3878 51961 324
15767 91458 351
13060 73961 340
81602 97465 333
12221 14355 276
35197 40656 324
45265 45983 239
40793 44569 288
2290 51670 324
12430 36043 324
43354 64309 340
73206 81658 351
58363 74960 335
23740 24339 251
14299 42950 324
66260 66655 268
46827 82421 351
57717 76239 335
39318 72733 340
73703 87088 351
30711 67891 340
13155 38636 324
76693 83205 351
44714 70299 340
22693 85494 351
45199 57143 340
30348 87001 351
26856 45363 324
21659 67546 340
35958 85454 351
10495 68461 340
2217 57321 340
50881 59933 340
39966 49911 314
15603 23614 282
43405 83493 351
70676 98392 351
12999 47368 324
81596 83297 320
8434 83441 351
5989 65576 340
9341 28639 308
12276 71846 340
50286 54703 340
39391 56508 340
49885 86243 351
24968 88459 351
23558 75849 340
64744 73468 325
32166 80346 351
13433 91922 351
63838 84108 351
76836 90313 351
47828 71909 340
56261 76484 335
71701 98824 351
340 38188 324
8164 66815 340
72185 79218 351
11576 17101 276
3343 35725 324
60693 77812 351
1369 8154 262
52893 72897 335
85058 91189 333
4621 53242 340
33431 93331 351
5081 83643 351
26618 52908 340
3101 71903 340
25520 43604 324
18276 63707 340
26439 43943 324
30522 32479 285
5656 63974 340
41380 44054 288
21866 67316 340
18424 75469 340
39586 71316 340
30774 64717 340
17958 56373 340
51747 66055 340
56827 67740 335
49698 94357 351
9734 21600 279
13809 35253 311
32084 65203 340
15311 25497 282
62184 74874 330
57976 96881 351
18381 26157 282
9825 38261 324
56598 56684 260
85293 96184 333
44352 50010 314
17076 43309 324
84319 95055 333
68411 83131 351
32828 51881 324
62767 77966 351
70779 92928 351
29570 35982 324
41363 44881 288
16237 77830 351
7064 35805 324
13117 49573 324
54186 67729 335
27135 59397 340
40765 61041 340
23318 85116 351
27402 66627 340
2191 11721 268
1673 61681 340
29914 80131 351
34500 59249 340
5279 7879 262
53801 68528 335
9891 57612 340
35441 98681 351
22096 42479 324
71947 87598 351
58135 88020 351
39676 47416 314
85269 96792 333
8457 24939 282
35858 98259 351
16801 91565 351
63930 69597 312
18474 60412 340
15862 69325 340
19661 40093 324
74603 88188 351
48566 93893 351
8925 14430 276
359 56908 340
4308 31020 308
28855 35392 311
62442 84882 351
64062 82807 351
81673 91263 333
89000 96283 333
43473 96916 351
13083 23754 282
47908 82865 351
84166 98726 333
17233 20178 279
8187 55170 340
24717 49062 324
39147 56753 340
57986 73463 335
5358 12406 268
41260 77770 351
40211 40749 257
39907 42493 306
20624 40517 324
9624 47522 324
36799 90994 351
6539 49882 324
5755 14747 276
15264 97789 351
20833 31373 308
35441 76002 340
39560 60158 340
25064 96312 351
15656 99401 351
28061 69774 340
21110 47543 324
61858 85673 351
4105 28165 308
1765 24728 282
49286 68682 340
5480 50703 324
56631 73594 335
71713 87729 351
79348 85854 320
180 2993 217
33578 54785 340
73137 92534 351
14942 33949 308
30597 85800 351
33349 55573 340
54459 75010 335
19467 60682 340
32668 39923 324
50784 88846 351
73879 81003 351
16421 31705 308
73051 95711 351
5298 83775 351
77132 84646 338
85980 96476 333
1177 19558 279
51260 93710 351
66202 92694 351
27658 78494 351
13150 77359 351
50418 88159 351
31817 86237 351
65192 80836 351
26159 70390 340
7161 47972 324
44268 64392 340
38866 56330 340
44163 53795 340
30926 40105 324
26084 45160 324
27401 46337 324
45641 78660 351
54687 56398 322
61213 84056 351
33180 90715 351
61414 99949 351
9582 95225 351
60417 86185 351
6769 12344 268
30806 54740 340
19504 91425 351
19132 74721 340
47755 89278 351
35236 87859 351
36555 80395 351
30294 63955 340
43083 92287 351
58966 99481 351
36531 46973 314
96504 99888 328
27245 77653 351
22469 96452 351
82637 87234 333
10354 99237 351
30042 94980 351
30835 65094 340
577 37819 324
21908 85573 351
57143 89854 351
26408 89783 351
20076 37537 324
6714 96972 351
12362 82031 351
59334 96452 351
12691 18561 279
55837 62157 335
68641 90343 351
978 93928 351
214 51277 324
4281 62608 340
46608 85726 351
9794 84426 351
31701 86302 351
69998 92507 351
59780 88843 351
35266 42732 324
41979 96207 351
8569 39703 324
40362 52506 314
58922 84254 351
56443 65196 335
37431 55538 340
25083 38408 324
65817 92711 351
38621 70097 340
55318 85228 351
55823 65111 335
58476 86005 351
56002 96812 351
2006 67335 340
2600 32133 308
28340 44737 324
791 44579 324
53260 84940 351
37513 53296 340
18491 60213 340
10307 97643 351
35389 90380 351
52402 56196 340
7375 28099 308
42645 99768 351
8954 14819 276
64879 94959 351
73294 78042 351
40628 67312 340
80047 99445 333
24784 59580 340
4158 44136 324
25574 97395 351
5449 95222 351
34907 82013 351
30064 45214 324
36796 96008 351
48409 96954 351
41405 92991 351
51987 55783 340
41172 81089 351
6050 66805 340
56451 76047 335
43358 84091 351
13430 64138 340
59154 73009 335
3289 5273 238
47198 93518 351
683 98966 351
42419 51942 314
72483 97331 351
13507 93338 351
10460 25630 282
18620 58098 340
30233 51864 324
86959 93036 333
11321 53763 340
15437 87367 351
26565 99528 351
39995 47076 314
6230 80017 351
1641 13003 268
9518 22873 279
26553 48838 324
7609 38190 324
35520 78494 351
92000 96443 328
22072 28857 308
3307 18811 279
57043 70675 335
33539 44001 324
44859 80062 351
95498 97764 297
40680 48577 314
11377 95652 351
80674 91393 333
10029 18233 279
44103 93033 351
49253 58223 340
70655 87442 351
65500 65831 268
22962 62273 340
57499 68170 335
76309 84344 351
57738 71476 335
21366 63335 340
1739 43396 324
15854 66224 340
31152 38894 324
50270 56533 340
26804 53559 340
58015 61388 335
67399 79939 351
5490 29191 308
25621 92496 351
7803 16632 276
39593 57995 340
31845 86427 351
24115 87122 351
8154 11942 268
44860 87840 351
33308 46598 324
15883 31236 308
62451 86481 351
35335 47035 324
53102 90190 351
11116 88893 351
51577 68831 340
73419 94867 351
36839 98021 351
14653 65914 340
40261 44642 288
31068 70597 340
11063 72105 340
18190 96610 351
23005 63049 340
72664 84450 351
25998 32037 308
88448 88546 271
18517 51932 324
40134 87970 351
29027 42121 324
10050 15438 276
10304 97857 351
12230 83468 351
47142 65733 340
43234 91783 351
813830 922345 476
139203 394450 443
41245 857392 470
364249 707411 470
736792 791860 468
362789 653264 470
658161 840248 468
167588 475116 449
10093 607721 470
52213 863086 470
253099 478523 449
150956 778614 470
678433 705178 442
652319 979537 476
22770 344166 443
160454 782862 470
352951 816008 470
177311 394195 443
189751 401074 443
274795 926542 476
709285 928058 476
549533 805682 468
102571 489621 449
24648 112663 354
404085 613693 470
681227 866792 468
398959 459841 449
104136 534099 470
138273 513635 470
272807 998790 476
536404 949612 476
298004 405706 441
765619 991666 476
471721 799901 470
74695 392739 443
102024 914614 476
519105 720295 452
167908 621675 470
192555 726267 470
250689 339959 407
112992 448267 449
206750 511950 470
424459 740848 470
79084 616086 470
254482 405244 441
307237 594225 470
871207 892228 432
229295 636825 470
29195 883894 470
108545 276632 443
23158 620241 470
378655 655697 470
259804 546562 470
793723 986070 476
44411 255469 443
368460 842380 470
9030 49130 324
396761 433488 449
529198 789977 468
512571 560811 452
106796 934441 476
384399 805647 470
613693 999023 476
882916 958823 476
159239 583719 470
159548 779480 470
54554 123228 354
899383 951528 476
117468 745251 470
401804 889288 470
244184 306013 407
257747 315042 407
293313 654507 470
264882 599641 470
183705 777452 470
160451 634497 470
61202 884247 470
399622 956496 476
191246 915318 476
350485 798889 470
15389 958436 476
138616 646316 470
529342 597843 452
163161 554351 470
343093 956154 476
52448 165458 383
200337 310194 443
493649 996851 476
261732 481052 449
181108 609642 470
39184 286444 443
331957 439782 449
288452 347645 441
355755 538891 470
154644 720121 470
405727 735509 470
52042 629431 470
158772 390477 443
649884 944827 476
321932 509329 449
417332 890731 470
191138 617669 470
187988 717276 470
198328 627669 470
237310 449720 449
5255 895787 470
40106 744095 470
387750 961388 476
32546 833495 470
442992 752667 470
365070 988138 476
4527 617568 470
417111 911355 476
292692 583347 470
130975 856181 470
273513 609027 470
21706 800164 470
407533 738981 470
35201 988151 476
453660 954222 476
788863 865799 468
475828 828968 470
609893 953568 476
642439 733069 442
692413 787062 468
775199 911457 476
57482 432335 449
909118 990945 476
343690 718161 470
574291 716222 447
699669 849136 468
387193 506086 449
499832 913618 476
4334 126173 354
96185 465171 449
474908 770385 470
950735 961983 414
115704 571875 470
365124 420654 449
207715 730665 470
57536 158473 383
499265 631370 470
408383 590808 470
138666 934497 476
126543 229308 386
492030 650718 470
673156 928976 476
428807 879222 470
521747 586773 452
568295 949492 476
424399 617931 470
96265 338679 443
891486 970734 476
184491 312139 443
335858 915156 476
393393 519854 470
19118 73628 340
541114 664435 452
679779 943852 476
115283 586747 470
282353 909086 470
78776 354413 443
955508 957998 352
58632 299571 443
249063 996096 476
130378 626927 470
481957 673461 470
81298 226642 386
411132 452691 418
393437 788548 470
429642 842639 470
698292 916267 476
239406 965111 476
97053 908963 470
435536 728688 470
495709 860974 470
11040 574484 470
215386 966547 476
48833 514957 470
25178 561280 470
168456 280371 443
470183 691657 470
434650 650413 470
103103 551481 470
461269 845782 470
204772 891650 470
589941 890910 468
637390 856020 468
345698 734443 470
764982 781234 468
777042 979482 476
158559 990521 476
867878 890296 432
473419 916710 476
14948 921604 476
201974 994342 476
183404 685998 470
350168 672157 470
637000 739989 442
453270 999133 476
201257 861271 470
203904 92166 383
451211 841294 470
464537 313261 449
92088 229519 386
610846 71569 470
522912 769404 468
62089 390789 443
176051 51859 383
823851 97655 470
66806 818192 470
815980 766561 468
20541 488136 449
116728 657540 470
744476 86349 470
656672 945732 476
947619 860576 476
554249 915182 476
218221 18786 386
744794 310308 470
764656 355639 470
381876 287567 441
641394 960316 476
678356 817444 468
528526 502206 470
915098 111683 476
836749 731078 468
878244 857289 432
735565 511323 470
31181 996393 476
597672 687852 447
458476 61642 449
64779 12725 340
493175 282999 449
547862 237968 470
109658 312517 443
593606 7885 470
116435 751351 470
968200 794790 476
568795 13077 470
813347 244 470
124760 166447 383
247673 3003 443
540088 499590 470
30677 571268 470
495982 144700 449
775471 954457 476
722694 840250 468
483533 215868 449
639600 31394 470
453836 749258 470
860262 563793 468
273494 976697 476
315144 241694 407
287838 883938 470
771122 101185 470
400533 895881 470
783983 648206 468
415235 324070 449
664147 445912 470
895337 160128 470
106963 187160 383
630936 829656 468
27409 114469 354
45524 183360 383
662214 499359 470
932617 522476 476
579503 206111 470
499172 894646 470
964156 787009 476
778583 251629 470
404545 695468 470
147510 704880 470
343673 562744 470
28949 7819 308
525007 440638 470
684298 631970 429
627797 831585 468
977977 171557 476
462405 23500 449
354916 124619 443
39210 803885 470
163446 618713 470
526347 178969 470
513358 6854 470
482329 808293 470
258482 886874 470
503760 405991 449
108105 363784 443
485087 137053 449
887954 526445 468
94042 88603 333
158414 721838 470
920187 652743 476
409746 382592 436
676242 764662 442
23562 231804 443
568546 187007 470
850516 94892 470
365975 880225 470
==5414== 
==5414== HEAP SUMMARY:
==5414==     in use at exit: 122,880 bytes in 6 blocks
==5414==   total heap usage: 6 allocs, 0 frees, 122,880 bytes allocated
==5414== 
==5414== LEAK SUMMARY:
==5414==    definitely lost: 0 bytes in 0 blocks
==5414==    indirectly lost: 0 bytes in 0 blocks
==5414==      possibly lost: 0 bytes in 0 blocks
==5414==    still reachable: 122,880 bytes in 6 blocks
==5414==         suppressed: 0 bytes in 0 blocks
==5414== Rerun with --leak-check=full to see details of leaked memory
==5414== 
==5414== For counts of detected and suppressed errors, rerun with: -v
==5414== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 2 from 2)
