==19528== Memcheck, a memory error detector
==19528== Copyright (C) 2002-2009, and GNU GPL'd, by Julian Seward et al.
==19528== Using Valgrind-3.6.0.SVN-Debian and LibVEX; rerun with -h for copyright info
==19528== Command: ./RunCollatz.c++.app
8463 9307 260
8451 8891 216
3076 5286 238
5477 9332 262
8719 8728 172
271 498 144
2670 2966 217
6511 7981 257
2287 5517 238
6196 8362 257
9124 9299 260
4833 8030 262
7496 7574 208
1046 3572 217
38 5277 238
5753 9548 262
9310 9620 198
3977 4056 189
2097 2907 209
2321 8410 262
4331 8007 262
6729 6921 226
8064 9914 260
8264 8443 234
781 8492 262
9029 9208 198
5199 6293 262
4372 4603 215
8384 8575 203
904 9289 262
998 3172 217
1281 2717 209
5753 8810 262
7101 7136 195
8451 9489 260
3800 7566 262
1456 7664 262
1264 2165 180
4133 5607 236
7393 9290 260
6530 6702 244
9977 9993 180
1239 8754 262
6633 6835 182
6058 8322 262
2254 5710 238
1888 7992 262
674 5882 238
6386 9225 257
4161 5129 215
1962 6879 262
6939 8162 257
5761 7729 262
9953 9955 92
8339 8711 234
8282 9351 260
8477 8903 216
4926 6826 262
1135 7344 262
4654 7241 262
4373 6132 236
1944 6158 238
3144 3385 199
5280 6569 262
704 8076 262
407 2431 183
9288 9425 198
2776 6205 262
5103 8453 262
9448 9578 198
8674 8854 216
3712 8479 262
1825 6715 262
4995 8778 262
7607 9961 260
822 6523 262
4385 9815 262
4264 5062 215
2668 6258 262
1727 8648 262
8092 9539 260
8717 9663 260
3712 8193 262
5811 7171 262
3682 5791 238
1708 4004 238
7132 8512 252
1779 9537 262
3002 7372 262
5056 5500 192
263 3258 217
5402 5667 236
3122 7898 262
4334 6948 262
5308 7857 262
3902 9046 262
3746 4253 202
9567 9747 198
283 4104 238
8088 9514 260
7822 8967 252
6965 8528 252
3596 6842 262
2112 5339 238
9020 9543 260
9430 9864 211
2915 7287 262
6410 6568 200
1480 7918 262
8424 9317 260
317 6136 238
7489 9224 252
9791 9822 167
7834 8730 252
1853 7515 262
6697 7930 257
3644 4791 238
5698 9492 262
2585 5425 238
2251 8561 262
246 8570 262
9986 9989 167
767 6952 262
4928 9535 262
9503 9687 198
5974 9889 262
3294 6088 238
2973 5319 238
7369 9091 252
2218 4733 238
3607 7158 262
1328 4570 238
7360 8422 252
8788 8879 172
6246 7977 257
421 1837 182
511 9971 262
7287 9251 252
929 7033 262
9921 9941 167
77 9316 262
7157 9874 260
3681 5224 238
8129 8888 234
488 3562 217
3289 3872 238
205 2582 209
9300 9340 154
9646 9903 242
7852 8209 252
3375 5587 238
4375 6318 262
9422 9983 242
9960 9995 180
9982 9989 167
1892 7401 262
4580 8033 262
9501 9901 242
658 4088 238
7186 9803 260
9663 9885 211
9794 9948 242
2736 7048 262
1285 2799 209
9145 9473 260
9390 9871 211
331 9457 262
4341 7697 262
2580 5531 238
2359 4318 238
7435 9668 260
1660 9528 262
796 7709 262
7180 9928 260
4165 6765 262
1862 8742 262
5444 6466 262
3590 7143 262
3964 8359 262
3037 3499 199
2192 5285 238
1922 2787 209
7635 8752 252
4336 7761 262
365 7630 262
5511 7846 262
3867 4418 215
8372 9176 247
4015 8120 262
4454 4649 184
6817 8794 257
2714 4861 238
8304 9467 260
227 2932 217
1619 3607 217
7829 9556 260
9361 9582 198
8927 9224 247
4826 6644 262
9015 9644 260
8725 9400 260
2955 8642 262
7697 9897 260
4964 8119 262
9070 9671 260
2946 5739 238
3917 8136 262
4099 5480 215
1718 9520 262
4525 6347 262
1746 8679 262
7208 9562 260
7690 7855 221
4423 5103 210
3809 7671 262
7763 8543 252
7883 8243 252
8733 8820 216
47 623 144
8622 9612 260
2540 4812 238
811 6425 262
5478 8253 262
2016 7563 262
9510 9903 242
5322 9728 262
8266 8731 234
8285 8366 234
4331 7455 262
3905 6482 262
8679 9203 247
5693 8811 262
6451 7162 257
5373 5538 192
1495 2891 209
2548 7511 262
3234 7615 262
6233 9030 257
8993 9365 260
2200 2684 209
5924 6060 187
6299 9935 260
7977 9171 247
3195 4126 238
1451 3628 217
9927 9957 167
9028 9736 260
3901 8812 262
8095 9523 260
2343 7795 262
6405 8471 257
8939 9711 260
3043 7290 262
9811 9892 242
725 6334 262
1938 8413 262
1242 9086 262
1467 4949 238
5348 8292 262
7749 9670 260
6905 7656 257
2199 8948 262
6973 8345 252
2100 2992 217
3619 3638 163
5761 6937 262
1103 6060 238
4400 5017 210
5595 6681 262
8591 9656 260
125 4189 238
7372 9998 260
5925 9286 262
4977 8685 262
9060 9231 229
575 3311 217
3115 9102 262
9290 9794 198
3551 8345 262
2888 8672 262
2820 4952 238
3539 9099 262
7623 9501 260
1669 6592 262
9953 9991 167
202 2081 182
7533 8834 252
5617 8195 262
5747 5890 218
9117 9558 260
1449 2547 209
9654 9986 242
3709 8285 262
4042 8356 262
9720 9800 198
6484 6778 244
6557 9376 260
7667 7833 221
2472 4661 238
13 4543 238
9039 9758 260
1301 9487 262
657 4969 238
4696 5307 210
9360 9533 198
2345 7954 262
8286 8502 234
7386 7592 239
9085 9784 260
4290 5799 236
3411 3586 194
7717 9052 252
1628 9820 262
7658 8823 252
5608 9476 262
9423 9545 198
1177 4629 238
359 9235 262
9954 9958 92
2610 3132 217
2981 9032 262
4152 5077 215
3688 7562 262
6710 7031 257
335 565 142
1000 9516 262
8588 9874 260
7804 9041 252
429 8290 262
5024 7803 262
6308 7583 257
2106 5351 238
6838 7216 257
5982 9278 262
4186 6657 262
8372 8648 203
5905 9406 262
3544 9019 262
6574 6728 244
5971 7507 262
8059 9374 260
6819 6921 226
2320 3688 217
4583 5072 210
4318 5463 215
6770 7618 257
9813 9921 242
5877 7349 262
1329 7191 262
8550 8859 216
1682 7181 262
1204 1752 180
5144 6475 262
1919 8282 262
4708 6010 236
5351 5414 192
9977 9982 136
2487 8277 262
9471 9553 198
6546 8584 257
6869 8279 257
1810 9277 262
7735 9382 260
6758 9767 260
3793 8240 262
9288 9337 185
6250 8070 257
9191 9913 260
8204 8304 190
2877 4572 238
2679 8991 262
2306 7030 262
6969 9319 260
8523 9222 247
3581 8067 262
7903 8735 252
193 6286 262
6301 9156 257
2871 9247 262
5350 5919 236
3868 4333 202
4323 7661 262
8534 8981 247
5940 6086 187
9420 9739 198
4444 9510 262
8923 9792 260
2910 4086 238
1203 6712 262
760 5953 238
8587 8669 172
5045 5848 236
4739 9733 262
9389 9939 242
4891 6206 262
5326 5475 192
6179 9892 260
3489 4714 238
296 4367 238
486 7436 262
9376 9841 198
8899 9718 260
2270 7856 262
9551 9673 198
4384 5270 210
1193 9387 262
3612 6780 262
5539 9244 262
3442 4716 238
4552 7656 262
9583 9682 185
4941 5206 179
9048 9678 260
4706 7189 262
1367 7296 262
5606 9325 262
1915 9965 262
471 7893 262
9168 9725 260
8036 8181 190
9795 9988 242
8724 9721 260
39 1963 182
436 7467 262
5788 7934 262
5855 8830 262
9239 9676 260
8841 9889 260
8765 9668 260
9046 9175 198
9853 9926 242
4503 6789 262
2067 8379 262
7026 7613 239
154 9292 262
5255 7841 262
895 5665 238
5127 6057 236
8583 9405 260
7432 9571 260
3548 7855 262
105 3160 217
7521 9656 260
5489 9882 262
4562 8060 262
2565 3386 217
6834 6856 151
5932 9883 262
5872 7078 262
3833 9332 262
9803 9811 167
1435 3999 238
2348 3317 217
3890 6952 262
240 7874 262
7779 8305 252
5690 8520 262
3405 8838 262
288 4037 238
370 6150 238
1783 9820 262
2929 8193 262
8404 8691 203
4761 9162 262
6806 8210 257
9509 9719 198
8065 9776 260
5110 8344 262
6629 8887 257
5059 9177 262
3486 3588 194
3665 6278 262
9768 9837 198
7695 8914 252
43 3157 217
7598 7903 221
8782 9924 260
1144 7914 262
4932 7828 262
8535 8879 216
9663 9984 242
4815 5027 210
3509 9850 262
6224 6542 200
2226 5863 238
3392 7387 262
5981 8889 262
3413 7862 262
7000 7521 239
1204 8174 262
732 9111 262
5925 6879 262
8607 8954 216
5068 7155 262
2377 4181 238
2815 6875 262
1141 4255 238
2249 6338 262
6355 7971 257
1280 9905 262
4325 8739 262
7210 7767 239
297 5041 238
2509 8749 262
6265 7167 257
7688 8723 252
3886 4791 215
==19528== 
==19528== HEAP SUMMARY:
==19528==     in use at exit: 122,880 bytes in 6 blocks
==19528==   total heap usage: 7 allocs, 1 frees, 4,122,880 bytes allocated
==19528== 
==19528== LEAK SUMMARY:
==19528==    definitely lost: 0 bytes in 0 blocks
==19528==    indirectly lost: 0 bytes in 0 blocks
==19528==      possibly lost: 0 bytes in 0 blocks
==19528==    still reachable: 122,880 bytes in 6 blocks
==19528==         suppressed: 0 bytes in 0 blocks
==19528== Rerun with --leak-check=full to see details of leaked memory
==19528== 
==19528== For counts of detected and suppressed errors, rerun with: -v
==19528== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 18 from 7)
